,composer,composerLabel
452,http://data.carnegiehall.org/names/1005412,William P. Latham
453,http://data.carnegiehall.org/names/1005414,Olivier Messiaen
454,http://data.carnegiehall.org/names/1005415,Joaquín Turina
455,http://data.carnegiehall.org/names/1005416,Wenzel Thomas Matiegka
456,http://data.carnegiehall.org/names/1005419,[first name unknown] Eisenstein
457,http://data.carnegiehall.org/names/1005420,Yuin-Fong Wang
458,http://data.carnegiehall.org/names/1005405,[first name unknown] Vallejo
459,http://data.carnegiehall.org/names/1005406,C.W. Lemont
460,http://data.carnegiehall.org/names/1005407,Samuel Scheidt
461,http://data.carnegiehall.org/names/1005408,Joseph de Herrando
462,http://data.carnegiehall.org/names/1005409,Otto Taubmann
463,http://data.carnegiehall.org/names/1005411,Heinrich von Herzogenberg
464,http://data.carnegiehall.org/names/1005394,Beverly A. Patton
465,http://data.carnegiehall.org/names/1005395,Franz Xaver Chwatal
466,http://data.carnegiehall.org/names/1005399,Joseph Kromolicki
467,http://data.carnegiehall.org/names/1005400,Ann Southam
468,http://data.carnegiehall.org/names/1005401,J. Michael Diack
469,http://data.carnegiehall.org/names/1005404,Samuel Maykapar
470,http://data.carnegiehall.org/names/1005384,Donald Heins
471,http://data.carnegiehall.org/names/1005387,Gustave A. Kerker
472,http://data.carnegiehall.org/names/1005388,Georgi Arnaoudov
473,http://data.carnegiehall.org/names/1005389,Eastwood Lane
474,http://data.carnegiehall.org/names/1005392,Winifred Bury
475,http://data.carnegiehall.org/names/1005393,Eugenio Bennato
476,http://data.carnegiehall.org/names/1005378,Bruce Stark
477,http://data.carnegiehall.org/names/1005379,Daniel Gottlob Türk
478,http://data.carnegiehall.org/names/1005380,Artur Lemba
479,http://data.carnegiehall.org/names/1005381,Ernesto Cordero
480,http://data.carnegiehall.org/names/1005382,[first name unknown] Webber
481,http://data.carnegiehall.org/names/1005383,Norman Peterkin
482,http://data.carnegiehall.org/names/1005367,Jean Baptiste Mohr
483,http://data.carnegiehall.org/names/1005368,Donald Harris
484,http://data.carnegiehall.org/names/1005371,Gerrard Williams
485,http://data.carnegiehall.org/names/1005373,Julian Work
486,http://data.carnegiehall.org/names/1005375,Johann Baptist Georg Neruda
487,http://data.carnegiehall.org/names/1005376,Carlton Lind
488,http://data.carnegiehall.org/names/1005359,[first name unknown] Privaloff
489,http://data.carnegiehall.org/names/1005360,Karol Rathaus
490,http://data.carnegiehall.org/names/1005362,Philippe de Monte
491,http://data.carnegiehall.org/names/1005363,Hilario Extremania
492,http://data.carnegiehall.org/names/1005364,Mao Yuan
493,http://data.carnegiehall.org/names/1005365,"Alfonso X, King of Castile and Leon"
494,http://data.carnegiehall.org/names/1005352,Carl Emil Theodor Ehreberg
495,http://data.carnegiehall.org/names/1005354,Johannes Crüger
496,http://data.carnegiehall.org/names/1005355,Q. Vaca
497,http://data.carnegiehall.org/names/1005356,Bernard Stevens
498,http://data.carnegiehall.org/names/1005357,Richard A. Whiting
499,http://data.carnegiehall.org/names/1005358,Rudi Stevenson
500,http://data.carnegiehall.org/names/1005343,Easthope Martin
501,http://data.carnegiehall.org/names/1005345,Josef Strauss
502,http://data.carnegiehall.org/names/1005348,François-Hippolyte Barthélemon
503,http://data.carnegiehall.org/names/1005349,Donald Lybbert
504,http://data.carnegiehall.org/names/1005350,Charles Argersinger
505,http://data.carnegiehall.org/names/1005351,Daniel Brink Towner
506,http://data.carnegiehall.org/names/1003049,William Boyce
507,http://data.carnegiehall.org/names/1003050,Young Sup Choi
508,http://data.carnegiehall.org/names/1003051,Louis Moreau Gottschalk
509,http://data.carnegiehall.org/names/1003052,Irwin Heilner
510,http://data.carnegiehall.org/names/1003054,Tamar Diesendruck
511,http://data.carnegiehall.org/names/1005342,Max Schwab
512,http://data.carnegiehall.org/names/1003040,Alice Borton
513,http://data.carnegiehall.org/names/1003041,Cosimo Bottegari
514,http://data.carnegiehall.org/names/1003044,Marie Prentner
515,http://data.carnegiehall.org/names/1003045,M. Gilmour
516,http://data.carnegiehall.org/names/1003046,Susan Dyer
517,http://data.carnegiehall.org/names/1003048,Nassara
518,http://data.carnegiehall.org/names/1003034,Ernani Braga
519,http://data.carnegiehall.org/names/1003035,Ihor Sonevytsky
520,http://data.carnegiehall.org/names/1003036,Elliot Del Borgo
521,http://data.carnegiehall.org/names/1003037,Bedrich Smetana
522,http://data.carnegiehall.org/names/1003038,Hector Berlioz
523,http://data.carnegiehall.org/names/1003039,Franz Lehár
524,http://data.carnegiehall.org/names/1003026,[first name unknown] Concina
525,http://data.carnegiehall.org/names/1003027,Pascual Marquina Narro
526,http://data.carnegiehall.org/names/1003028,[first name unknown] Sandor
527,http://data.carnegiehall.org/names/1003029,Phyllis Tate
528,http://data.carnegiehall.org/names/1003030,Dumitru Georgescu Kiriac
529,http://data.carnegiehall.org/names/1003031,Herman Bemberg
530,http://data.carnegiehall.org/names/1003015,Antonio Secchi
531,http://data.carnegiehall.org/names/1003016,Friedrich Nietzsche
532,http://data.carnegiehall.org/names/1003017,Idabelle Firestone
533,http://data.carnegiehall.org/names/1003018,Jean-Jacques Rousseau
534,http://data.carnegiehall.org/names/1003020,Anthony Collins
535,http://data.carnegiehall.org/names/1003021,[first name unknown] Engel
536,http://data.carnegiehall.org/names/1003004,E. Clement Bethel
537,http://data.carnegiehall.org/names/1003005,Hans Bastyr
538,http://data.carnegiehall.org/names/1003006,Antoine Tisné
539,http://data.carnegiehall.org/names/1003011,Vasil Kazandzhiev
540,http://data.carnegiehall.org/names/1003012,Ignaz Moscheles
541,http://data.carnegiehall.org/names/1003014,[first name unknown] Mueller
542,http://data.carnegiehall.org/names/1002998,Robert Planquette
543,http://data.carnegiehall.org/names/1002999,Howard Levy
544,http://data.carnegiehall.org/names/1003000,Robert Hasegawa
545,http://data.carnegiehall.org/names/1003001,Donald Patriquin
546,http://data.carnegiehall.org/names/1003002,Ole Buck
547,http://data.carnegiehall.org/names/1003003,Gene Pritsker
548,http://data.carnegiehall.org/names/1002987,Jan Novák
549,http://data.carnegiehall.org/names/1002989,A. Areusre
550,http://data.carnegiehall.org/names/1002991,Ruth Lomon
551,http://data.carnegiehall.org/names/1002994,Giulia Recli
552,http://data.carnegiehall.org/names/1002996,Bjarne Brustad
553,http://data.carnegiehall.org/names/1002997,Gunnar de Frumerie
554,http://data.carnegiehall.org/names/1002980,Giovanni Pacini
555,http://data.carnegiehall.org/names/1002982,"Fuad and El-Roumi, Haleem Sulaiman"
556,http://data.carnegiehall.org/names/1002983,Richard Price
557,http://data.carnegiehall.org/names/1002984,Alessandro Poglietti
558,http://data.carnegiehall.org/names/1002985,Carolyn Steinberg
559,http://data.carnegiehall.org/names/1002986,Betty Paret
560,http://data.carnegiehall.org/names/1002968,Nicholas Lanier
561,http://data.carnegiehall.org/names/1002972,Melanie Schoenberg
562,http://data.carnegiehall.org/names/1002973,[first name unknown] Shaffer
563,http://data.carnegiehall.org/names/1002974,Randall Thompson
564,http://data.carnegiehall.org/names/1002976,Alexander Il'yinsky
565,http://data.carnegiehall.org/names/1002977,Benjamin Lees
566,http://data.carnegiehall.org/names/1002962,Charles Fulcher
567,http://data.carnegiehall.org/names/1002963,James Sclater
568,http://data.carnegiehall.org/names/1002964,Frank L. Moir
569,http://data.carnegiehall.org/names/1002965,Heinz Kratochwil
570,http://data.carnegiehall.org/names/1002966,Jesse Hutchinson
571,http://data.carnegiehall.org/names/1002967,[first name unknown] St. John
572,http://data.carnegiehall.org/names/1002954,Doc Dougherty
573,http://data.carnegiehall.org/names/1002955,Paul Henrion
574,http://data.carnegiehall.org/names/1002958,Jean Drejac
575,http://data.carnegiehall.org/names/1002959,Alan Menken
576,http://data.carnegiehall.org/names/1002960,Jimmy Dorsey
577,http://data.carnegiehall.org/names/1002961,L. Heinrich
578,http://data.carnegiehall.org/names/1002948,Leonard Rosenman
579,http://data.carnegiehall.org/names/1002949,John Davison
580,http://data.carnegiehall.org/names/1002950,Virgilio Mortari
581,http://data.carnegiehall.org/names/1002951,S. Danenberg
582,http://data.carnegiehall.org/names/1002952,Mario Ferradini
583,http://data.carnegiehall.org/names/1002953,Mario Peragallo
584,http://data.carnegiehall.org/names/1002939,Toni Lester
585,http://data.carnegiehall.org/names/1002940,Paul Rubens
586,http://data.carnegiehall.org/names/1002942,[first name unknown] Rogers
587,http://data.carnegiehall.org/names/1002945,Leo Samama
588,http://data.carnegiehall.org/names/1002946,Viatcheslav Grokhovski
589,http://data.carnegiehall.org/names/1002947,Louis Jullien
590,http://data.carnegiehall.org/names/1002932,Ricardo Lorenz
591,http://data.carnegiehall.org/names/1002933,Chang-Gwon Choi
592,http://data.carnegiehall.org/names/1002934,Liping Wang
593,http://data.carnegiehall.org/names/1002935,William L. Cahn
594,http://data.carnegiehall.org/names/1002937,Daniel van Goens
595,http://data.carnegiehall.org/names/1002938,[first name unknown] Volpe
596,http://data.carnegiehall.org/names/1002925,[first name unknown] Deville
597,http://data.carnegiehall.org/names/1002926,Wilhelm Jeral
598,http://data.carnegiehall.org/names/1002927,Paul Vidal
599,http://data.carnegiehall.org/names/1002928,Francis Hopkinson
600,http://data.carnegiehall.org/names/1002929,Agathe Backer-Grøndahl
601,http://data.carnegiehall.org/names/1002930,Edgar Hovhannisyan
602,http://data.carnegiehall.org/names/1002918,Osvaldo Lacerda
603,http://data.carnegiehall.org/names/1002919,Josef Dessauer
604,http://data.carnegiehall.org/names/1002920,[first name unknown] Wilson
605,http://data.carnegiehall.org/names/1002922,Paul Cooper
606,http://data.carnegiehall.org/names/1002923,York Hoeller
607,http://data.carnegiehall.org/names/1002924,Charles Fonteyn Manney
608,http://data.carnegiehall.org/names/1002912,Marc Carls
609,http://data.carnegiehall.org/names/1002913,Avet Terterian
610,http://data.carnegiehall.org/names/1002914,[first name unknown] Josslynne
611,http://data.carnegiehall.org/names/1002915,James G. MacDermid
612,http://data.carnegiehall.org/names/1002916,Claude Gervaise
613,http://data.carnegiehall.org/names/1002917,Leslie Bricusse
614,http://data.carnegiehall.org/names/1002904,Georges Jean Pfeiffer
615,http://data.carnegiehall.org/names/1002905,B. Pokorny
616,http://data.carnegiehall.org/names/1002906,Max Thiede
617,http://data.carnegiehall.org/names/1002908,Harry H. Zickel
618,http://data.carnegiehall.org/names/1002909,Newbury
619,http://data.carnegiehall.org/names/1002910,Tone Kwas
620,http://data.carnegiehall.org/names/1002894,Stanyslav Lyudkevych
621,http://data.carnegiehall.org/names/1002895,Fabio Campana
622,http://data.carnegiehall.org/names/1002897,Franz Leu
623,http://data.carnegiehall.org/names/1002900,Georges Bizet
624,http://data.carnegiehall.org/names/1002901,William Schottstaedt
625,http://data.carnegiehall.org/names/1002903,Thomas Koschat
626,http://data.carnegiehall.org/names/1002883,Luis A. Valencia
627,http://data.carnegiehall.org/names/1002884,Bob Wills
628,http://data.carnegiehall.org/names/1002887,Angelo Canepa
629,http://data.carnegiehall.org/names/1002890,John W. (John Wesley) Work
630,http://data.carnegiehall.org/names/1002891,William Finn
631,http://data.carnegiehall.org/names/1002876,Loris Chobanian
632,http://data.carnegiehall.org/names/1002877,Peter Mennin
633,http://data.carnegiehall.org/names/1002878,Sam Pottle
634,http://data.carnegiehall.org/names/1002879,Thomas Bateson
635,http://data.carnegiehall.org/names/1002880,Frithjof Spalder
636,http://data.carnegiehall.org/names/1002882,Sebastiano Festa
637,http://data.carnegiehall.org/names/1002869,[first name unknown] Curcio
638,http://data.carnegiehall.org/names/1002870,Alessandro Scarlatti
639,http://data.carnegiehall.org/names/1002871,Antonio Barsotti
640,http://data.carnegiehall.org/names/1002872,Jose Castel
641,http://data.carnegiehall.org/names/1002874,M. Thomas Cousins
642,http://data.carnegiehall.org/names/1002875,Edmund Cionek
643,http://data.carnegiehall.org/names/1002861,Charles-Valentin Alkan
644,http://data.carnegiehall.org/names/1002862,Karl Goldmark
645,http://data.carnegiehall.org/names/1002865,Bernard Hamblen
646,http://data.carnegiehall.org/names/1002866,[first name unknown] Pierce
647,http://data.carnegiehall.org/names/1002867,Jimmy Campbell
648,http://data.carnegiehall.org/names/1002868,Screamin' Jay Hawkins
649,http://data.carnegiehall.org/names/1002848,Luigi Canoro
650,http://data.carnegiehall.org/names/1002850,Eduardo Lopez-Chavarri Marco
651,http://data.carnegiehall.org/names/1002852,Antoine de Févin
652,http://data.carnegiehall.org/names/1002854,Alfred Bachelet
653,http://data.carnegiehall.org/names/1002857,Joseph Jennings
654,http://data.carnegiehall.org/names/1002859,Rodolfo Falvo
655,http://data.carnegiehall.org/names/1002838,S. R. Henry
656,http://data.carnegiehall.org/names/1002839,Hermann Löhr
657,http://data.carnegiehall.org/names/1002841,Léon Algazi
658,http://data.carnegiehall.org/names/1002842,Oskar Lindberg
659,http://data.carnegiehall.org/names/1002844,Edmund Schuëcker
660,http://data.carnegiehall.org/names/1002845,Carl Lentz
661,http://data.carnegiehall.org/names/1002830,Alonso Mudarra
662,http://data.carnegiehall.org/names/1002831,Carolyn Miller
663,http://data.carnegiehall.org/names/1002832,Luigi Cherubini
664,http://data.carnegiehall.org/names/1002833,Antonio Vivaldi
665,http://data.carnegiehall.org/names/1002836,B. Sheremetev
666,http://data.carnegiehall.org/names/1002837,Boris Arapov
667,http://data.carnegiehall.org/names/1002822,Lao Silesu
668,http://data.carnegiehall.org/names/1002824,Ferdinand Rauter
669,http://data.carnegiehall.org/names/1002825,James L. Hosay
670,http://data.carnegiehall.org/names/1002826,Anthonello de Caserta
671,http://data.carnegiehall.org/names/1002828,William Presser
672,http://data.carnegiehall.org/names/1002829,Barbara Sletto
673,http://data.carnegiehall.org/names/1002812,Kuwano
674,http://data.carnegiehall.org/names/1002813,George Balch Wilson
675,http://data.carnegiehall.org/names/1002814,George Mangold
676,http://data.carnegiehall.org/names/1002815,Zdenek Fibich
677,http://data.carnegiehall.org/names/1002816,Theodore Lack
678,http://data.carnegiehall.org/names/1002818,Friedrich Cerha
679,http://data.carnegiehall.org/names/1002802,Michael Cherry
680,http://data.carnegiehall.org/names/1002803,[first name unknown] Gleisch
681,http://data.carnegiehall.org/names/1002804,Giovanni Antonio Piani
682,http://data.carnegiehall.org/names/1002807,Adolf Henselt
683,http://data.carnegiehall.org/names/1002808,John Mokrejs
684,http://data.carnegiehall.org/names/1002789,Muzio Clementi
685,http://data.carnegiehall.org/names/1002790,Igor Rogalev
686,http://data.carnegiehall.org/names/1002791,Jeremiah Dencke
687,http://data.carnegiehall.org/names/1002795,Giorgi Saradjian
688,http://data.carnegiehall.org/names/1002796,[first name unknown] Seira
689,http://data.carnegiehall.org/names/1002799,R. J. Burt
690,http://data.carnegiehall.org/names/1002781,Vano Il'ich Muradeli
691,http://data.carnegiehall.org/names/1002782,[first name unknown] Pizzon
692,http://data.carnegiehall.org/names/1002784,[first name unknown] Friedmann
693,http://data.carnegiehall.org/names/1002785,John Verrall
694,http://data.carnegiehall.org/names/1002787,Franz Strauss
695,http://data.carnegiehall.org/names/1002788,Guy Lafarge
696,http://data.carnegiehall.org/names/1002772,Robert de Bruce
697,http://data.carnegiehall.org/names/1002774,Max Surla
698,http://data.carnegiehall.org/names/1002776,Benjamín Aguilera
699,http://data.carnegiehall.org/names/1002778,Giulio Briccialdi
700,http://data.carnegiehall.org/names/1002779,W. Handwerg
701,http://data.carnegiehall.org/names/1002780,Arthur Kreiger
702,http://data.carnegiehall.org/names/1002764,William Gillock
703,http://data.carnegiehall.org/names/1002766,Gladys Shelley
704,http://data.carnegiehall.org/names/1002767,Gerard Schurmann
705,http://data.carnegiehall.org/names/1002768,Theodor Berger
706,http://data.carnegiehall.org/names/1002770,Joaquim Antônio Barroso Neto
